student_id,major,age,gender,prior_gpa,credits_failed_pct,financial_aid,tuition_status,graduated,logins_q1,logins_q2,logins_q3,time_on_materials_min_q1,time_on_materials_min_q2,time_on_materials_min_q3,forum_posts_q1,forum_posts_q2,forum_posts_q3,login_velocity,time_velocity,total_logins,total_time,total_forum_posts,is_ghost,early_engagement_academic_friction,total_login_academic_friction,total_time_academic_friction
99034,Computer Science,24.0,Female,2.76,0.5873898814593421,Private Scholarship,Paid,0,7.0,6.0,4.0,134.0,146.0,97.0,2.0,3.0,1.0,-3.0,-37.0,17.0,377.0,6.0,0,0.07342373518241777,0.032632771192185675,0.001553941485342175
15641,Arts,23.0,Male,3.93,0.2072393242994059,Student Loan,Paid,1,7.0,12.0,9.0,169.0,219.0,205.0,2.0,2.0,2.0,2.0,36.0,28.0,593.0,6.0,0,0.025904915537425736,0.007146183596531238,0.00034888775134580115
55407,Computer Science,24.0,Male,3.01,0.0847078049501451,Private Scholarship,Delinquent,1,7.0,12.0,7.0,193.0,198.0,169.0,3.0,1.0,2.0,0.0,-24.0,26.0,560.0,6.0,0,0.010588475618768137,0.003137326109264633,0.0001509943047239663
77888,Mathematics,22.0,Female,2.07,0.039227270624963,Federal Grant,Deferred,1,9.0,5.0,8.0,235.0,104.0,194.0,2.0,2.0,3.0,-1.0,-41.0,22.0,533.0,7.0,0,0.0039227270624963,0.0017055335054331738,7.345930828644756e-05
24085,Computer Science,17.0,Male,2.41,0.178462168399332,Student Loan,Paid,1,8.0,5.0,10.0,235.0,102.0,170.0,1.0,0.0,4.0,2.0,-65.0,23.0,507.0,5.0,0,0.019829129822148,0.0074359236833054995,0.0003513034811010472
68709,Computer Science,21.0,Female,2.77,0.0289495916720003,Federal Grant,Paid,1,12.0,3.0,12.0,227.0,58.0,230.0,2.0,0.0,2.0,0.0,3.0,27.0,515.0,4.0,0,0.002226891667076946,0.001033913988285725,5.6103859829457947e-05
13233,Business,27.0,Male,2.71,0.2113258680614217,No Aid,Paid,1,11.0,7.0,9.0,172.0,117.0,208.0,4.0,3.0,4.0,-2.0,36.0,27.0,497.0,11.0,0,0.017610489005118475,0.007547352430765061,0.00042434913265345726
20942,Computer Science,24.0,Female,3.63,0.0019924462845651,Private Scholarship,Paid,1,8.0,12.0,9.0,249.0,226.0,204.0,4.0,5.0,5.0,1.0,-45.0,29.0,679.0,14.0,0,0.00022138292050723332,6.641487615217e-05,2.9300680655369115e-06
12913,Business,23.0,Female,3.57,0.2092661420755057,Student Loan,Paid,1,4.0,6.0,6.0,116.0,194.0,168.0,5.0,2.0,3.0,2.0,52.0,16.0,478.0,10.0,0,0.04185322841510114,0.012309773063265042,0.00043688129869625406
59213,Mathematics,33.0,Male,2.25,0.0647073618453072,Private Scholarship,Paid,1,7.0,2.0,11.0,186.0,76.0,226.0,1.0,0.0,2.0,4.0,40.0,20.0,488.0,3.0,0,0.0080884202306634,0.003081302945014629,0.0001323258933441865
96952,Computer Science,23.0,Male,3.0,0.3251277415782662,Federal Grant,Paid,1,9.0,5.0,4.0,195.0,120.0,120.0,4.0,0.0,1.0,-5.0,-75.0,18.0,435.0,5.0,0,0.03251277415782662,0.017111986398856114,0.0007457058293079499
40417,Arts,26.0,Male,3.42,0.1360756558966531,Federal Grant,Paid,1,5.0,5.0,8.0,107.0,142.0,237.0,1.0,0.0,3.0,3.0,130.0,18.0,486.0,4.0,0,0.022679275982775516,0.007161876626139637,0.0002794161312046265
23393,Arts,22.0,Female,2.85,0.0691114834571835,Student Loan,Paid,1,7.0,5.0,3.0,180.0,122.0,71.0,2.0,0.0,1.0,-4.0,-109.0,15.0,373.0,3.0,0,0.008638935432147938,0.004319467716073969,0.00018479006271974197
92374,Mathematics,21.0,Male,2.34,0.1694951134271614,Private Scholarship,Deferred,1,2.0,4.0,10.0,60.0,111.0,209.0,1.0,1.0,0.0,8.0,149.0,16.0,380.0,2.0,0,0.05649837114238713,0.009970300789833023,0.0004448690641132845
63650,Computer Science,23.0,Male,2.17,0.057368327510065,No Aid,Deferred,1,8.0,9.0,9.0,207.0,239.0,141.0,4.0,1.0,6.0,1.0,-66.0,26.0,587.0,11.0,0,0.006374258612229445,0.0021247528707431483,9.75651828402466e-05
73117,Computer Science,19.0,Female,2.43,0.3293679854868229,Student Loan,Deferred,0,6.0,5.0,6.0,131.0,80.0,139.0,1.0,0.0,3.0,0.0,8.0,17.0,350.0,4.0,0,0.047052569355260414,0.018298221415934606,0.0009383703290222874
39366,Business,24.0,Male,3.92,0.0335053240683388,No Aid,Deferred,1,7.0,6.0,4.0,213.0,124.0,99.0,1.0,2.0,1.0,-3.0,-114.0,17.0,436.0,4.0,0,0.00418816550854235,0.001861406892685489,7.667122212434509e-05
99179,Computer Science,20.0,Male,2.17,0.3146535050992106,Private Scholarship,Deferred,0,14.0,8.0,5.0,219.0,235.0,119.0,2.0,2.0,2.0,-9.0,-100.0,27.0,573.0,6.0,0,0.020976900339947372,0.011237625182114663,0.0005481768381519348
44938,Arts,26.0,Male,3.1,0.279512510866974,Student Loan,Paid,0,8.0,3.0,5.0,235.0,71.0,153.0,1.0,2.0,0.0,-3.0,-82.0,16.0,459.0,3.0,0,0.031056945651886,0.016441912403939645,0.0006076358931890738
29794,Business,17.0,Male,2.05,0.4222132601245071,Federal Grant,Deferred,0,3.0,9.0,8.0,90.0,169.0,234.0,5.0,0.0,1.0,5.0,144.0,20.0,493.0,6.0,0,0.10555331503112678,0.020105393339262242,0.000854682712802646
90630,Mathematics,20.0,Male,3.02,0.0029003659889744,Private Scholarship,Paid,1,7.0,2.0,6.0,130.0,56.0,118.0,2.0,1.0,0.0,-1.0,-12.0,15.0,304.0,3.0,0,0.0003625457486218,0.0001812728743109,9.509396685161968e-06
62103,Mathematics,20.0,Male,3.87,0.1424545545474138,No Aid,Paid,1,8.0,6.0,3.0,178.0,192.0,83.0,1.0,5.0,0.0,-5.0,-95.0,17.0,453.0,6.0,0,0.015828283838601534,0.007914141919300767,0.0003137765518665502
82344,Computer Science,23.0,Male,2.65,0.1852063789894978,Private Scholarship,Paid,1,8.0,11.0,8.0,155.0,245.0,200.0,0.0,4.0,2.0,0.0,45.0,27.0,600.0,6.0,0,0.020578486554388643,0.006614513535339207,0.00030816369216222594
71225,Computer Science,21.0,Male,2.81,0.0876799296683371,Private Scholarship,Paid,1,11.0,7.0,10.0,224.0,166.0,163.0,2.0,0.0,2.0,-1.0,-61.0,28.0,553.0,4.0,0,0.007306660805694758,0.0030234458506323138,0.00015826702106198033
61396,Mathematics,18.0,Female,3.5,0.3890651699779367,Student Loan,Paid,0,3.0,8.0,6.0,73.0,213.0,127.0,1.0,7.0,0.0,3.0,54.0,17.0,413.0,8.0,0,0.09726629249448418,0.02161473166544093,0.0009397709419756926
25463,Computer Science,22.0,Female,3.88,0.1482578645694242,Student Loan,Delinquent,1,7.0,7.0,3.0,174.0,161.0,56.0,2.0,2.0,1.0,-4.0,-118.0,17.0,391.0,5.0,0,0.018532233071178024,0.008236548031634677,0.0003782088381873066
38021,Computer Science,20.0,Female,2.28,0.0678743714852807,Private Scholarship,Paid,1,13.0,3.0,7.0,214.0,103.0,216.0,2.0,0.0,2.0,-6.0,2.0,23.0,533.0,4.0,0,0.0048481693918057634,0.0028280988118866957,0.00012710556457917732
64809,Mathematics,23.0,Female,2.8,0.1940933636147423,No Aid,Paid,1,5.0,12.0,3.0,154.0,217.0,68.0,0.0,2.0,1.0,-2.0,-86.0,20.0,439.0,3.0,0,0.032348893935790386,0.009242541124511538,0.00044112128094259617
70967,Computer Science,22.0,Male,3.94,0.2001619478718561,Private Scholarship,Deferred,1,7.0,15.0,8.0,179.0,227.0,227.0,1.0,1.0,3.0,1.0,48.0,30.0,633.0,5.0,0,0.025020243483982012,0.00645683702812439,0.00031571285153289606
99196,Arts,23.0,Male,2.65,0.1461008597570819,Private Scholarship,Deferred,1,8.0,2.0,10.0,208.0,74.0,196.0,3.0,1.0,3.0,2.0,-12.0,20.0,478.0,7.0,0,0.016233428861897988,0.0069571837979562805,0.00030501223331332337
43101,Business,35.0,Female,3.87,0.1873350112844315,Private Scholarship,Paid,1,6.0,9.0,7.0,166.0,226.0,152.0,0.0,0.0,2.0,1.0,-14.0,22.0,544.0,2.0,0,0.0267621444692045,0.008145000490627457,0.00034373396565950736
70547,Mathematics,24.0,Male,3.24,0.1944564331054424,Federal Grant,Paid,1,1.0,4.0,3.0,55.0,112.0,64.0,0.0,1.0,0.0,2.0,9.0,8.0,231.0,1.0,0,0.0972282165527212,0.021606270345049153,0.0008381742806269068
38863,Mathematics,35.0,Male,2.96,0.0035705035827094,Private Scholarship,Paid,1,3.0,4.0,5.0,73.0,127.0,109.0,1.0,0.0,1.0,2.0,36.0,12.0,309.0,2.0,0,0.00089262589567735,0.0002746541217468769,1.1517753492610967e-05
58059,Computer Science,23.0,Male,2.66,0.2729805367624237,Federal Grant,Deferred,1,14.0,2.0,8.0,248.0,63.0,180.0,7.0,0.0,2.0,-6.0,-68.0,24.0,491.0,9.0,0,0.018198702450828243,0.010919221470496947,0.0005548384893545197
36871,Computer Science,20.0,Male,3.02,0.0057196257892226,No Aid,Paid,1,5.0,11.0,8.0,117.0,199.0,187.0,1.0,1.0,2.0,3.0,70.0,24.0,503.0,4.0,0,0.0009532709648704334,0.00022878503156890402,1.134846386750516e-05
58647,Business,21.0,Male,3.31,0.0201889563672563,No Aid,Paid,1,4.0,4.0,16.0,105.0,107.0,246.0,2.0,1.0,1.0,12.0,141.0,24.0,458.0,4.0,0,0.00403779127345126,0.000807558254690252,4.3984654394893895e-05
94492,Computer Science,21.0,Female,3.42,0.3037777186393205,No Aid,Paid,1,7.0,5.0,4.0,156.0,121.0,120.0,1.0,1.0,3.0,-3.0,-36.0,16.0,397.0,5.0,0,0.037972214829915064,0.017869277567018855,0.0007632605995962827
81020,Business,20.0,Male,2.15,0.2390219654758792,Private Scholarship,Paid,1,4.0,4.0,9.0,139.0,118.0,243.0,1.0,1.0,2.0,5.0,104.0,17.0,500.0,4.0,0,0.04780439309517584,0.013278998081993289,0.0004770897514488607
95873,Mathematics,20.0,Male,3.28,0.0706135853931152,Federal Grant,Paid,1,3.0,11.0,2.0,83.0,191.0,50.0,2.0,4.0,2.0,-1.0,-33.0,16.0,324.0,8.0,0,0.0176533963482788,0.004153740317242071,0.00021727257044035445
49755,Arts,19.0,Female,3.78,0.1421994128320636,Private Scholarship,Paid,1,5.0,10.0,8.0,140.0,155.0,191.0,4.0,2.0,0.0,3.0,51.0,23.0,486.0,6.0,0,0.02369990213867727,0.005924975534669317,0.000291990580763991
45412,Computer Science,45.0,Male,2.85,0.248671383262544,No Aid,Paid,1,7.0,4.0,7.0,148.0,73.0,220.0,3.0,1.0,4.0,0.0,72.0,18.0,441.0,8.0,0,0.031083922907818,0.013087967540133895,0.0005626049395080181
33313,Mathematics,29.0,Male,2.5,0.2036366039565051,Student Loan,Paid,1,10.0,13.0,4.0,190.0,221.0,69.0,5.0,6.0,1.0,-6.0,-121.0,27.0,480.0,12.0,0,0.018512418541500462,0.007272735855589468,0.0004233609229864971
65703,Computer Science,24.0,Male,2.23,0.0760287854604817,Private Scholarship,Paid,1,4.0,7.0,6.0,114.0,196.0,196.0,3.0,2.0,1.0,2.0,82.0,17.0,506.0,6.0,0,0.01520575709209634,0.004223821414471206,0.00014995815672678834
22725,Mathematics,22.0,Male,3.87,0.639628126481562,Student Loan,Deferred,0,4.0,4.0,5.0,130.0,99.0,111.0,3.0,4.0,1.0,1.0,-19.0,13.0,340.0,8.0,0,0.1279256252963124,0.04568772332011157,0.0018757423063975424
21930,Arts,20.0,Non-binary,3.03,0.0069111542771629,No Aid,Paid,1,8.0,4.0,4.0,127.0,66.0,65.0,0.0,0.0,0.0,-4.0,-62.0,16.0,258.0,0.0,0,0.0007679060307958778,0.0004065384868919353,2.6683993348119308e-05
26898,Mathematics,24.0,Male,3.32,0.4887919363274544,Federal Grant,Deferred,0,8.0,4.0,12.0,122.0,78.0,217.0,3.0,2.0,2.0,4.0,95.0,24.0,417.0,7.0,0,0.05431021514749493,0.019551677453098174,0.001169358699347977
39459,Mathematics,20.0,Male,2.7,0.3352681667078094,Student Loan,Paid,1,8.0,3.0,7.0,163.0,95.0,128.0,4.0,3.0,1.0,-1.0,-35.0,18.0,386.0,8.0,0,0.03725201852308993,0.01764569298462155,0.0008663260121648822
69329,Computer Science,19.0,Non-binary,2.86,0.3686425175938282,Federal Grant,Paid,0,8.0,3.0,10.0,139.0,62.0,157.0,1.0,2.0,3.0,2.0,18.0,21.0,358.0,6.0,0,0.04096027973264758,0.016756478072446738,0.0010268593804842012
63904,Computer Science,23.0,Female,3.15,0.1892264364675953,Student Loan,Paid,1,4.0,7.0,7.0,127.0,174.0,190.0,0.0,2.0,2.0,3.0,63.0,18.0,491.0,4.0,0,0.03784528729351906,0.009959286129873436,0.0003846065781861693
46829,Computer Science,25.0,Male,3.97,0.6437550984286635,Private Scholarship,Paid,0,4.0,11.0,8.0,88.0,213.0,226.0,2.0,1.0,3.0,4.0,138.0,23.0,527.0,6.0,0,0.12875101968573271,0.026823129101194314,0.0012192331409633778
70168,Computer Science,21.0,Male,3.4,0.1543257666887151,Federal Grant,Deferred,1,11.0,4.0,7.0,178.0,133.0,219.0,0.0,1.0,3.0,-4.0,41.0,22.0,530.0,4.0,0,0.012860480557392924,0.0067098159429876125,0.00029063232898063107
66346,Computer Science,23.0,Female,3.87,0.1351045150702698,No Aid,Delinquent,1,3.0,8.0,3.0,80.0,123.0,61.0,1.0,0.0,2.0,0.0,-19.0,14.0,264.0,3.0,0,0.03377612876756745,0.00900696767135132,0.0005098283587557351
38046,Mathematics,27.0,Female,3.91,0.2282459198863785,No Aid,Paid,1,9.0,7.0,11.0,231.0,140.0,166.0,2.0,1.0,3.0,2.0,-65.0,27.0,537.0,6.0,0,0.02282459198863785,0.00815163999594209,0.0004242489217218931
17726,Computer Science,27.0,Female,3.56,0.0827774913932556,No Aid,Paid,1,6.0,11.0,12.0,135.0,199.0,192.0,1.0,3.0,4.0,6.0,57.0,29.0,526.0,8.0,0,0.01182535591332223,0.0027592497131085202,0.0001570730386968797
67945,Arts,23.0,Non-binary,2.08,0.3538790760593296,Student Loan,Paid,0,12.0,11.0,6.0,210.0,248.0,151.0,3.0,2.0,3.0,-6.0,-59.0,29.0,609.0,8.0,0,0.027221467389179202,0.011795969201977653,0.0005801296328841469
49848,Arts,24.0,Male,2.54,0.3077317707214566,No Aid,Paid,1,8.0,6.0,8.0,162.0,124.0,216.0,0.0,0.0,1.0,0.0,54.0,22.0,502.0,1.0,0,0.03419241896905073,0.01337964220528072,0.0006117927847345061
11738,Arts,22.0,Male,3.61,0.2425179452879489,No Aid,Delinquent,1,6.0,5.0,4.0,162.0,91.0,113.0,2.0,0.0,2.0,-2.0,-49.0,15.0,366.0,4.0,0,0.03464542075542127,0.015157371580496806,0.0006608118400216591
82924,Business,21.0,Female,2.03,0.4036450088890974,Student Loan,Paid,0,3.0,13.0,7.0,103.0,204.0,185.0,1.0,2.0,1.0,4.0,82.0,23.0,492.0,4.0,0,0.10091125222227434,0.016818542037045723,0.0008187525535275809
70316,Computer Science,23.0,Female,2.97,0.1695072867504612,Federal Grant,Paid,1,8.0,4.0,5.0,191.0,71.0,110.0,0.0,1.0,1.0,-3.0,-81.0,17.0,372.0,2.0,0,0.018834142972273468,0.009417071486136734,0.00045444312801732223
49964,Arts,39.0,Male,3.53,0.1291911300719493,Private Scholarship,Delinquent,1,11.0,9.0,7.0,223.0,244.0,145.0,3.0,4.0,3.0,-4.0,-78.0,27.0,612.0,10.0,0,0.010765927505995775,0.004613968931141047,0.00021075225134086346
26269,Business,20.0,Female,3.86,0.6598740833978042,No Aid,Paid,0,6.0,2.0,7.0,144.0,59.0,214.0,2.0,0.0,2.0,1.0,70.0,15.0,417.0,4.0,0,0.0942677261996863,0.04124213021236276,0.001578646132530632
50622,Computer Science,18.0,Male,2.88,0.1548237417953149,No Aid,Paid,1,3.0,9.0,8.0,87.0,235.0,200.0,1.0,2.0,2.0,5.0,113.0,20.0,522.0,5.0,0,0.03870593544882873,0.007372559133110234,0.000296030099035019
53485,Computer Science,20.0,Female,3.66,0.3401113626394791,No Aid,Paid,1,2.0,8.0,10.0,68.0,207.0,202.0,0.0,2.0,2.0,8.0,134.0,20.0,477.0,4.0,0,0.11337045421315971,0.016195779173308528,0.000711530047362927
44917,Arts,26.0,Male,2.91,0.4655458396700035,Private Scholarship,Paid,0,5.0,4.0,3.0,82.0,110.0,93.0,1.0,1.0,0.0,-2.0,11.0,12.0,285.0,2.0,0,0.07759097327833392,0.03581121843615412,0.0016277826561888235
54806,Business,21.0,Female,2.29,0.1756426333708335,Private Scholarship,Paid,1,7.0,3.0,8.0,213.0,71.0,153.0,2.0,1.0,2.0,1.0,-60.0,18.0,437.0,5.0,0,0.021955329171354187,0.00924434912478071,0.0004010105784722226
55442,Computer Science,25.0,Male,2.91,0.1651790310630291,Private Scholarship,Paid,1,9.0,8.0,2.0,243.0,156.0,66.0,4.0,0.0,0.0,-7.0,-177.0,19.0,465.0,4.0,0,0.01651790310630291,0.008258951553151456,0.0003544614400494187
44144,Arts,23.0,Female,2.88,0.0112958633253055,Federal Grant,Paid,1,7.0,6.0,14.0,149.0,112.0,248.0,1.0,1.0,0.0,7.0,99.0,27.0,509.0,2.0,0,0.0014119829156631874,0.0004034236901894821,2.214875161824608e-05
64744,Computer Science,29.0,Male,3.05,0.100637031212047,Student Loan,Paid,1,8.0,6.0,7.0,235.0,179.0,173.0,2.0,2.0,0.0,-1.0,-62.0,21.0,587.0,4.0,0,0.011181892356894112,0.0045744105096385,0.00017115141362593027
58914,Computer Science,20.0,Non-binary,3.86,0.0024812577992003,No Aid,Delinquent,1,12.0,5.0,3.0,180.0,82.0,89.0,1.0,1.0,3.0,-9.0,-91.0,20.0,351.0,5.0,0,0.00019086598455386923,0.00011815513329525237,7.0490278386372154e-06
41091,Computer Science,17.0,Male,3.24,0.2250600813839391,Student Loan,Paid,1,7.0,5.0,5.0,115.0,80.0,149.0,3.0,3.0,0.0,-2.0,34.0,17.0,344.0,6.0,0,0.028132510172992387,0.012503337854663283,0.0006523480619824322
18774,Arts,20.0,Male,2.18,0.0732551538183391,Student Loan,Paid,1,9.0,8.0,5.0,206.0,180.0,139.0,0.0,2.0,2.0,-4.0,-67.0,22.0,525.0,4.0,0,0.0073255153818339094,0.0031850066877538736,0.00013926835326680435
71060,Computer Science,17.0,Male,2.86,0.4349335725604853,No Aid,Paid,0,2.0,7.0,6.0,54.0,170.0,145.0,0.0,1.0,1.0,4.0,91.0,15.0,369.0,2.0,0,0.14497785752016176,0.027183348285030332,0.0011754961420553658
77327,Arts,23.0,Female,2.97,0.1435956578940904,No Aid,Paid,1,2.0,4.0,4.0,68.0,79.0,111.0,0.0,0.0,1.0,2.0,43.0,10.0,258.0,1.0,0,0.047865219298030136,0.013054150717644581,0.0005544233895524726
23800,Business,32.0,Male,3.65,0.5235388605623,Student Loan,Paid,0,4.0,7.0,12.0,88.0,231.0,231.0,0.0,4.0,1.0,8.0,143.0,23.0,550.0,5.0,0,0.10470777211246,0.021814119190095835,0.0009501612714379311
21796,Business,26.0,Male,3.03,0.0656391515750061,Federal Grant,Delinquent,1,5.0,11.0,4.0,96.0,220.0,89.0,1.0,4.0,1.0,-1.0,-7.0,20.0,405.0,6.0,0,0.01093985859583435,0.0031256738845241,0.0001616727871305569
76289,Computer Science,18.0,Female,2.86,0.0748438510403769,No Aid,Deferred,1,3.0,6.0,10.0,87.0,144.0,180.0,1.0,2.0,1.0,7.0,93.0,19.0,411.0,4.0,0,0.018710962760094225,0.003742192552018845,0.00018165983262227403
71412,Computer Science,19.0,Male,2.27,0.0679999162138958,No Aid,Paid,1,8.0,6.0,7.0,199.0,181.0,214.0,1.0,0.0,4.0,-1.0,15.0,21.0,594.0,5.0,0,0.007555546245988422,0.003090905282449809,0.00011428557346873243
89247,Computer Science,21.0,Male,3.56,0.0339819858389838,No Aid,Deferred,1,12.0,7.0,7.0,211.0,226.0,193.0,2.0,3.0,3.0,-5.0,-18.0,26.0,630.0,8.0,0,0.0026139989106910614,0.0012585920681105112,5.38541772408618e-05
74545,Business,20.0,Female,3.54,0.1042036364447612,Private Scholarship,Paid,1,9.0,9.0,6.0,201.0,139.0,108.0,2.0,1.0,1.0,-3.0,-93.0,24.0,448.0,4.0,0,0.01042036364447612,0.004168145457790448,0.00023207936847385567
25351,Mathematics,20.0,Female,2.4,0.1517529082945645,Student Loan,Paid,1,13.0,8.0,8.0,197.0,214.0,158.0,1.0,0.0,1.0,-5.0,-39.0,29.0,569.0,2.0,0,0.010839493449611751,0.005058430276485484,0.0002662331724466044
90970,Computer Science,20.0,Male,3.32,0.0320681843306447,Federal Grant,Paid,1,9.0,14.0,2.0,230.0,226.0,59.0,3.0,2.0,0.0,-7.0,-171.0,25.0,515.0,5.0,0,0.00320681843306447,0.001233391705024796,6.214764405163701e-05
32657,Computer Science,22.0,Female,2.17,0.0982505392805434,Federal Grant,Paid,1,5.0,8.0,6.0,160.0,241.0,199.0,1.0,0.0,2.0,1.0,39.0,19.0,600.0,3.0,0,0.01637508988009057,0.00491252696402717,0.00016347843474300068
81298,Computer Science,21.0,Female,3.16,0.0313914015705722,No Aid,Paid,1,6.0,2.0,7.0,96.0,64.0,123.0,0.0,0.0,0.0,1.0,27.0,15.0,283.0,0.0,0,0.0044844859386531715,0.0019619625981607625,0.00011053310412173309
78298,Business,21.0,Female,3.09,0.0483720500167093,No Aid,Deferred,1,4.0,3.0,10.0,116.0,106.0,163.0,1.0,0.0,0.0,6.0,47.0,17.0,385.0,1.0,0,0.00967441000334186,0.0026873361120394058,0.0001253161917531329
53615,Computer Science,18.0,Male,2.25,0.0937144041350796,Private Scholarship,Paid,1,7.0,9.0,5.0,113.0,225.0,143.0,0.0,3.0,1.0,-2.0,30.0,21.0,481.0,4.0,0,0.01171430051688495,0.0042597456425036186,0.00019442822434663818
33692,Mathematics,31.0,Female,3.33,0.0042779054828761,No Aid,Paid,1,9.0,14.0,5.0,177.0,247.0,100.0,1.0,1.0,1.0,-4.0,-77.0,28.0,524.0,3.0,0,0.00042779054828760997,0.00014751398216814135,8.148391395954476e-06
38665,Computer Science,37.0,Male,2.17,0.1943634317458747,No Aid,Paid,1,5.0,12.0,3.0,104.0,188.0,82.0,0.0,2.0,1.0,-2.0,-22.0,20.0,374.0,3.0,0,0.032393905290979116,0.00925540151170832,0.0005183024846556659
10347,Mathematics,27.0,Male,3.63,0.0757078549804378,Student Loan,Deferred,1,3.0,11.0,7.0,86.0,239.0,213.0,1.0,0.0,2.0,4.0,127.0,21.0,538.0,3.0,0,0.01892696374510945,0.0034412661354744456,0.0001404598422642631
79068,Computer Science,24.0,Male,2.3,0.2000322806766717,Student Loan,Paid,1,3.0,4.0,2.0,88.0,88.0,54.0,2.0,1.0,0.0,-1.0,-34.0,9.0,230.0,3.0,0,0.050008070169167924,0.02000322806766717,0.0008659406089899208
65057,Business,20.0,Male,2.85,0.0910271338352076,Private Scholarship,Deferred,1,5.0,6.0,12.0,107.0,165.0,246.0,2.0,1.0,2.0,7.0,139.0,23.0,518.0,5.0,0,0.015171188972534598,0.0037927972431336496,0.0001753894678905734
75243,Mathematics,17.0,Non-binary,3.7,0.0322174153088454,Federal Grant,Paid,1,8.0,8.0,6.0,202.0,169.0,98.0,3.0,1.0,1.0,-2.0,-104.0,22.0,469.0,5.0,0,0.0035797128120939334,0.0014007571873411043,6.854769214647957e-05
48290,Computer Science,19.0,Female,2.13,0.2411416581593921,No Aid,Paid,1,6.0,3.0,4.0,109.0,53.0,102.0,1.0,0.0,3.0,-2.0,-7.0,13.0,264.0,4.0,0,0.03444880830848458,0.01722440415424229,0.0009099685213561965
80723,Business,20.0,Female,3.6,0.156963607175799,No Aid,Deferred,1,6.0,12.0,7.0,167.0,193.0,121.0,1.0,6.0,2.0,1.0,-46.0,25.0,481.0,9.0,0,0.02242337245368557,0.006037061814453807,0.0003256506372941888
13242,Arts,20.0,Male,2.58,0.0676688906114755,Private Scholarship,Deferred,1,4.0,3.0,4.0,110.0,84.0,60.0,2.0,2.0,1.0,0.0,-50.0,11.0,254.0,5.0,0,0.013533778122295101,0.005639074217622959,0.00026536819847637453
27146,Computer Science,24.0,Female,3.79,0.3890070909197535,Student Loan,Paid,1,9.0,9.0,15.0,239.0,218.0,230.0,3.0,6.0,2.0,6.0,-9.0,33.0,687.0,11.0,0,0.03890070909197535,0.011441385027051573,0.0005654172833135952
90328,Computer Science,17.0,Male,3.83,0.0607209775863039,No Aid,Paid,1,6.0,8.0,4.0,111.0,193.0,103.0,3.0,2.0,1.0,-2.0,-8.0,18.0,407.0,6.0,0,0.008674425369471985,0.003195840925594942,0.0001488259254566272
80890,Computer Science,18.0,Female,3.46,0.0563059633924584,Federal Grant,Delinquent,1,2.0,2.0,8.0,50.0,50.0,203.0,1.0,0.0,2.0,6.0,153.0,12.0,303.0,3.0,0,0.0187686544641528,0.00433122795326603,0.00018521698484361317
51636,Business,47.0,Female,3.65,0.2344519181762788,Federal Grant,Paid,1,3.0,5.0,7.0,67.0,93.0,112.0,0.0,1.0,1.0,4.0,45.0,15.0,272.0,2.0,0,0.0586129795440697,0.014653244886017425,0.0008587982350779443
55230,Computer Science,22.0,Female,2.29,0.0483763262812015,Private Scholarship,Paid,1,4.0,8.0,3.0,107.0,226.0,101.0,2.0,2.0,0.0,-1.0,-6.0,15.0,434.0,4.0,0,0.009675265256240299,0.0030235203925750936,0.00011120994547402643
27436,Business,23.0,Non-binary,2.88,0.4385393390947211,No Aid,Paid,0,8.0,9.0,5.0,152.0,169.0,91.0,1.0,1.0,2.0,-3.0,-61.0,22.0,412.0,4.0,0,0.048726593232746786,0.019066927786727004,0.0010618385934496879
89840,Computer Science,22.0,Female,3.94,0.1693635991658646,Student Loan,Paid,1,3.0,5.0,7.0,110.0,84.0,219.0,5.0,0.0,3.0,4.0,109.0,15.0,413.0,8.0,0,0.04234089979146615,0.010585224947866538,0.00040909081924121884
39551,Business,24.0,Male,2.19,0.007173731490045,Federal Grant,Paid,1,7.0,5.0,7.0,193.0,98.0,171.0,4.0,3.0,1.0,0.0,-22.0,19.0,462.0,8.0,0,0.000896716436255625,0.00035868657450225,1.549402049685745e-05
89017,Computer Science,23.0,Male,2.83,0.0198058523347879,Private Scholarship,Paid,1,9.0,10.0,2.0,163.0,169.0,77.0,1.0,2.0,0.0,-7.0,-86.0,21.0,409.0,3.0,0,0.00198058523347879,0.0009002660152176319,4.8306956914116835e-05
22950,Computer Science,20.0,Female,3.92,0.2544123349766939,Federal Grant,Delinquent,1,8.0,14.0,11.0,221.0,219.0,227.0,1.0,4.0,1.0,3.0,6.0,33.0,667.0,6.0,0,0.028268037219632655,0.007482715734608645,0.00038085678888726633
99803,Computer Science,28.0,Female,3.17,0.1940667453834319,Student Loan,Deferred,1,8.0,8.0,5.0,145.0,127.0,136.0,0.0,0.0,0.0,-3.0,-9.0,21.0,408.0,0.0,0,0.021562971709270212,0.008821215699246905,0.000474490820008391
54167,Computer Science,18.0,Male,2.06,0.1299080628328553,Student Loan,Deferred,1,2.0,2.0,5.0,71.0,61.0,92.0,0.0,0.0,1.0,3.0,21.0,9.0,224.0,1.0,0,0.04330268761095177,0.012990806283285531,0.0005773691681460236
67322,Mathematics,23.0,Male,3.7,0.0568707012696786,Federal Grant,Paid,1,5.0,2.0,3.0,153.0,58.0,90.0,2.0,0.0,1.0,-2.0,-63.0,10.0,301.0,3.0,0,0.0094784502116131,0.0051700637517889635,0.00018831358036317417
