student_id,quarter,time_on_materials_min,logins,forum_posts
25697,Q2,105,3,2
25697,Q3,152,6,1
15047,Q1,129,7,0
15047,Q2,235,9,2
15047,Q3,199,10,2
25969,Q1,157,8,1
25969,Q2,75,2,0
25969,Q3,176,8,3
47241,Q1,76,2,1
47241,Q2,131,8,3
47241,Q3,199,9,0
19666,Q1,179,9,3
19666,Q2,118,6,0
19666,Q3,210,10,0
95823,Q1,218,8,2
95823,Q2,188,12,1
95823,Q3,96,3,1
24726,Q1,227,15,2
24726,Q2,157,5,3
24726,Q3,91,3,0
31583,Q1,243,13,6
31583,Q2,238,9,2
31583,Q3,148,7,2
80321,Q1,108,7,2
80321,Q2,108,4,1
80321,Q3,109,5,0
70803,Q1,69,2,1
70803,Q2,241,13,3
70803,Q3,139,6,0
32271,Q1,184,8,5
32271,Q2,237,10,4
32271,Q3,58,2,0
39133,Q1,198,7,1
39133,Q2,202,8,4
39133,Q3,168,7,0
32811,Q1,155,8,0
32811,Q2,170,8,1
32811,Q3,192,8,1
89827,Q1,171,6,3
89827,Q2,223,8,4
89827,Q3,161,7,5
97289,Q1,105,5,1
97289,Q2,147,8,3
97289,Q3,84,3,0
97422,Q1,120,5,0
97422,Q2,163,10,2
97422,Q3,163,9,0
73048,Q1,135,6,2
73048,Q2,162,6,1
73048,Q3,212,9,0
54504,Q1,82,3,1
54504,Q2,132,7,1
54504,Q3,157,9,6
62405,Q1,98,4,0
62405,Q2,75,2,2
62405,Q3,118,4,2
13094,Q1,81,5,2
13094,Q2,234,13,3
13094,Q3,153,5,0
55515,Q1,176,8,2
55515,Q2,202,11,3
55515,Q3,235,8,5
22621,Q1,114,5,0
22621,Q2,248,12,1
22621,Q3,135,4,1
40520,Q1,236,12,0
40520,Q2,159,9,0
40520,Q3,58,2,0
23804,Q1,62,2,0
23804,Q2,63,2,0
23804,Q3,147,8,2
42644,Q1,100,5,2
42644,Q2,202,8,1
42644,Q3,137,9,1
49155,Q1,88,5,1
49155,Q2,237,9,3
49155,Q3,182,7,2
48475,Q1,233,10,2
48475,Q2,190,11,1
48475,Q3,189,6,0
61122,Q1,160,10,0
61122,Q2,218,8,0
61122,Q3,50,1,1
67404,Q1,77,4,2
67404,Q2,181,7,1
67404,Q3,221,8,2
33969,Q1,226,7,3
33969,Q2,109,5,2
33969,Q3,159,6,1
53071,Q1,207,7,3
53071,Q2,152,9,3
53071,Q3,178,7,3
38169,Q1,169,9,1
38169,Q2,166,7,2
38169,Q3,137,5,1
86804,Q1,214,10,3
86804,Q2,202,6,1
86804,Q3,122,5,2
86960,Q1,238,9,4
86960,Q2,108,6,0
86960,Q3,207,9,3
86568,Q1,146,6,4
86568,Q2,181,7,1
86568,Q3,143,7,1
63814,Q1,177,6,0
63814,Q2,189,8,1
63814,Q3,244,10,4
27282,Q1,68,2,0
27282,Q2,174,7,2
27282,Q3,202,10,1
32536,Q1,230,14,4
32536,Q2,200,7,1
32536,Q3,216,8,5
49611,Q1,162,7,2
49611,Q2,97,4,0
49611,Q3,152,6,2
12188,Q1,106,5,1
12188,Q2,215,11,2
12188,Q3,172,8,1
96785,Q1,69,4,1
96785,Q2,210,8,2
96785,Q3,220,11,4
93545,Q1,225,15,5
93545,Q2,88,3,0
93545,Q3,117,5,0
19273,Q1,65,2,1
19273,Q2,167,8,0
19273,Q3,74,3,0
83672,Q1,134,7,1
83672,Q2,190,9,0
83672,Q3,112,5,0
76609,Q1,220,10,2
76609,Q2,165,8,1
76609,Q3,150,8,5
75236,Q1,113,4,0
75236,Q2,169,8,0
75236,Q3,228,12,1
24660,Q1,132,4,1
24660,Q2,205,13,2
24660,Q3,50,2,0
20955,Q1,65,2,0
20955,Q2,225,8,2
20955,Q3,211,11,1
88190,Q1,189,7,0
88190,Q2,149,7,2
88190,Q3,160,10,1
34387,Q1,217,14,1
34387,Q2,83,3,3
34387,Q3,190,9,1
72844,Q1,89,4,0
72844,Q2,99,4,0
72844,Q3,110,6,1
53911,Q1,197,13,3
53911,Q2,173,7,2
53911,Q3,210,8,3
70777,Q1,63,3,1
70777,Q2,219,12,0
70777,Q3,85,4,2
19120,Q1,227,7,3
19120,Q2,185,11,4
19120,Q3,203,7,3
43838,Q1,149,6,4
43838,Q2,89,3,1
43838,Q3,116,5,1
61617,Q1,71,3,0
61617,Q2,227,10,1
61617,Q3,207,11,5
56493,Q1,196,8,2
56493,Q2,70,3,1
56493,Q3,236,12,2
29313,Q1,100,4,1
29313,Q2,135,8,1
29313,Q3,86,3,1
33325,Q1,240,9,1
33325,Q2,87,3,0
33325,Q3,240,9,2
98956,Q1,147,8,1
98956,Q2,63,3,0
98956,Q3,136,5,1
91393,Q1,196,9,0
91393,Q2,133,4,2
91393,Q3,138,5,0
82822,Q1,122,4,1
82822,Q2,99,3,2
82822,Q3,226,9,3
81948,Q1,52,1,0
81948,Q2,115,7,4
81948,Q3,113,4,1
28864,Q1,97,3,3
28864,Q2,173,6,1
28864,Q3,245,11,2
80612,Q1,61,2,0
80612,Q2,104,4,2
80612,Q3,108,5,0
27268,Q1,135,5,4
27268,Q2,69,4,1
27268,Q3,55,2,0
86500,Q1,62,2,0
86500,Q2,68,2,0
86500,Q3,65,2,2
46882,Q1,216,11,6
46882,Q2,54,1,1
46882,Q3,149,7,4
28702,Q1,126,5,1
28702,Q2,98,4,0
28702,Q3,242,13,1
82312,Q1,155,8,0
82312,Q2,178,6,2
82312,Q3,203,13,6
44923,Q1,130,5,2
44923,Q2,121,4,2
44923,Q3,207,13,1
73914,Q1,81,4,0
73914,Q2,84,3,0
73914,Q3,143,8,1
81499,Q1,188,7,1
81499,Q2,195,8,1
81499,Q3,65,2,1
32758,Q1,208,7,1
32758,Q2,64,4,0
32758,Q3,171,6,5
73032,Q1,75,5,2
73032,Q2,96,4,1
73032,Q3,95,3,1
83986,Q1,136,7,3
83986,Q2,214,8,0
83986,Q3,222,9,3
87292,Q1,50,2,0
87292,Q2,125,4,3
87292,Q3,175,9,1
64027,Q1,102,3,1
64027,Q2,181,6,3
64027,Q3,129,6,1
27605,Q1,220,13,2
27605,Q2,187,6,1
27605,Q3,231,8,2
90339,Q1,185,10,4
90339,Q2,192,8,1
90339,Q3,145,5,0
26446,Q1,203,7,2
26446,Q2,241,9,2
26446,Q3,136,7,1
77751,Q1,110,3,0
77751,Q2,209,8,1
77751,Q3,75,3,1
98217,Q1,227,9,1
98217,Q2,191,8,0
98217,Q3,74,4,0
18557,Q1,176,9,1
18557,Q2,212,12,2
18557,Q3,136,5,1
58863,Q1,121,4,3
58863,Q2,92,6,1
58863,Q3,229,14,2
84275,Q1,174,6,1
84275,Q2,165,8,2
84275,Q3,94,5,2
13270,Q1,116,4,3
13270,Q2,56,1,1
13270,Q3,111,6,1
97682,Q1,90,5,0
97682,Q2,68,3,4
97682,Q3,179,8,4
44788,Q1,228,8,6
44788,Q2,243,8,0
44788,Q3,226,8,3
47440,Q1,187,6,1
47440,Q2,212,9,1
47440,Q3,204,9,2
66566,Q1,164,9,3
66566,Q2,210,10,4
66566,Q3,221,11,4
90314,Q1,236,11,1
90314,Q2,171,5,3
90314,Q3,157,8,0
69775,Q1,205,10,1
69775,Q2,170,6,1
69775,Q3,62,2,1
53437,Q1,88,3,1
53437,Q2,172,8,3
53437,Q3,82,5,0
47129,Q1,157,7,3
47129,Q2,80,5,0
47129,Q3,125,4,1
61907,Q1,249,11,6
61907,Q2,53,2,0
61907,Q3,92,5,1
83814,Q1,226,15,5
83814,Q2,180,6,1
83814,Q3,63,2,0
77209,Q1,220,12,1
77209,Q2,170,9,2
77209,Q3,141,7,4
50997,Q1,125,5,3
50997,Q2,162,6,3
50997,Q3,201,13,1
51305,Q1,179,11,1
51305,Q2,233,10,3
51305,Q3,163,9,3
12212,Q1,233,10,3
12212,Q2,52,2,0
12212,Q3,124,4,0
78966,Q1,188,8,3
78966,Q2,87,3,1
78966,Q3,54,2,0
14293,Q1,139,4,0
14293,Q2,124,5,1
14293,Q3,162,5,2
85575,Q1,228,12,4
85575,Q2,197,7,1
85575,Q3,190,6,1
17751,Q1,198,11,1
17751,Q2,245,14,2
17751,Q3,240,10,4
33388,Q1,68,2,1
33388,Q2,188,11,1
33388,Q3,201,8,0
87613,Q1,173,6,0
87613,Q2,102,4,3
87613,Q3,117,4,0
79709,Q1,126,6,1
79709,Q2,59,2,0
79709,Q3,164,6,2
78683,Q1,102,5,1
78683,Q2,83,3,0
78683,Q3,180,9,2
99018,Q1,66,3,1
99018,Q2,122,4,1
99018,Q3,181,8,2
58464,Q1,200,6,4
58464,Q2,159,7,0
58464,Q3,81,4,0
33127,Q1,87,4,0
33127,Q2,151,7,1
33127,Q3,149,8,2
45527,Q1,58,2,3
45527,Q2,78,3,1
45527,Q3,167,7,1
43812,Q1,121,8,0
43812,Q2,124,6,0
43812,Q3,129,8,0
53197,Q1,99,3,1
53197,Q2,72,2,1
53197,Q3,87,3,0
21668,Q1,158,8,4
21668,Q2,186,7,3
21668,Q3,91,3,1
21407,Q1,222,8,2
21407,Q2,112,7,2
21407,Q3,228,8,3
47730,Q1,165,5,0
47730,Q2,196,9,1
47730,Q3,111,4,3
87507,Q1,102,5,1
87507,Q2,91,4,0
87507,Q3,84,3,0
27415,Q1,159,6,2
27415,Q2,218,12,3
27415,Q3,76,2,0
79151,Q1,123,6,1
79151,Q2,231,10,5
79151,Q3,249,13,4
70649,Q1,214,9,2
70649,Q2,210,12,3
70649,Q3,101,4,1
97884,Q1,166,6,2
97884,Q2,67,4,1
97884,Q3,76,5,3
14731,Q1,64,2,2
14731,Q2,158,8,1
14731,Q3,185,6,1
75944,Q1,62,2,0
75944,Q2,70,3,0
75944,Q3,210,9,2
21791,Q1,168,7,2
21791,Q2,129,5,0
21791,Q3,239,8,1
80327,Q1,217,11,1
80327,Q2,240,9,1
80327,Q3,149,8,1
37790,Q1,112,5,1
37790,Q2,102,4,1
37790,Q3,165,6,0
87158,Q1,229,14,2
87158,Q2,208,9,4
87158,Q3,188,6,1
73612,Q1,101,4,0
73612,Q2,84,4,2
73612,Q3,137,5,0
81118,Q1,219,12,0
81118,Q2,127,4,2
81118,Q3,123,6,1
87969,Q1,133,6,1
87969,Q2,104,5,1
87969,Q3,179,8,1
88656,Q1,73,4,2
88656,Q2,140,8,1
88656,Q3,210,11,0
36565,Q1,123,6,1
36565,Q2,130,4,2
36565,Q3,61,2,0
87566,Q1,60,2,0
87566,Q2,195,9,1
87566,Q3,120,6,1
13016,Q1,60,2,0
13016,Q2,85,4,2
13016,Q3,147,6,3
65274,Q1,114,4,3
65274,Q2,155,5,1
65274,Q3,95,3,0
63348,Q1,181,6,2
63348,Q2,110,6,4
63348,Q3,175,9,0
73085,Q1,111,4,1
73085,Q2,105,7,1
73085,Q3,179,11,0
85013,Q1,64,3,0
85013,Q2,194,9,0
85013,Q3,201,9,0
33680,Q1,241,8,2
33680,Q2,219,8,5
33680,Q3,96,5,3
37367,Q1,221,8,3
37367,Q2,53,1,0
37367,Q3,124,4,3
15473,Q1,114,6,0
15473,Q2,249,9,2
15473,Q3,143,5,1
45606,Q1,58,2,1
45606,Q2,95,3,0
45606,Q3,213,7,0
59446,Q1,156,7,1
59446,Q2,124,4,1
59446,Q3,122,5,0
26329,Q1,113,4,1
26329,Q2,90,3,0
26329,Q3,72,2,0
88808,Q1,181,6,2
88808,Q2,135,4,0
88808,Q3,98,3,0
54152,Q1,114,7,0
54152,Q2,71,2,0
54152,Q3,104,5,1
30209,Q1,157,6,2
30209,Q2,82,2,1
30209,Q3,90,3,2
13241,Q1,181,6,2
13241,Q2,199,13,0
13241,Q3,149,9,5
47508,Q1,205,7,6
47508,Q2,90,5,0
47508,Q3,183,7,2
49112,Q1,106,5,2
49112,Q2,105,5,2
49112,Q3,249,14,0
55815,Q1,161,8,1
55815,Q2,52,2,1
55815,Q3,68,4,0
86477,Q1,151,7,2
86477,Q2,196,7,1
86477,Q3,222,11,4
82842,Q1,174,9,4
82842,Q2,206,7,1
82842,Q3,211,7,1
38727,Q1,226,8,1
38727,Q2,108,6,2
38727,Q3,219,7,3
60454,Q1,218,8,3
60454,Q2,190,9,0
60454,Q3,174,6,3
43296,Q1,99,4,0
43296,Q2,145,7,2
43296,Q3,75,4,3
30014,Q1,74,2,0
30014,Q2,177,8,2
30014,Q3,81,3,1
69985,Q1,222,7,3
69985,Q2,111,7,2
69985,Q3,164,9,1
27891,Q1,92,3,1
27891,Q2,246,8,2
27891,Q3,158,8,0
57107,Q1,103,3,1
57107,Q2,223,8,1
57107,Q3,247,10,1
67269,Q1,81,3,0
67269,Q2,128,6,0
67269,Q3,59,2,1
89012,Q1,100,4,0
89012,Q2,223,12,1
89012,Q3,132,5,1
40234,Q1,58,2,0
40234,Q2,102,3,1
40234,Q3,115,5,1
68181,Q1,104,6,1
68181,Q2,67,2,0
68181,Q3,83,3,0
99178,Q1,162,7,2
99178,Q2,220,7,2
99178,Q3,215,11,3
37443,Q1,117,4,0
37443,Q2,92,3,1
37443,Q3,107,3,2
48800,Q1,249,8,2
48800,Q2,212,7,4
48800,Q3,179,6,0
72498,Q1,65,2,2
72498,Q2,131,4,2
72498,Q3,115,4,0
19181,Q1,183,6,1
19181,Q2,178,7,1
19181,Q3,130,4,0
72105,Q1,214,10,0
72105,Q2,167,11,2
72105,Q3,83,3,0
26117,Q1,79,3,0
26117,Q2,194,12,6
26117,Q3,200,7,1
36750,Q1,81,3,0
36750,Q2,131,4,0
36750,Q3,59,2,1
60814,Q1,179,6,1
60814,Q2,118,4,1
60814,Q3,70,2,2
84386,Q1,144,5,3
84386,Q2,206,10,2
84386,Q3,135,5,0
74369,Q1,167,7,1
74369,Q2,72,2,0
74369,Q3,238,11,3
79158,Q1,199,13,1
79158,Q2,144,5,2
79158,Q3,232,8,0
70389,Q1,54,2,0
70389,Q2,58,2,0
70389,Q3,99,3,2
88268,Q1,65,3,0
88268,Q2,139,4,2
88268,Q3,217,9,1
90011,Q1,104,6,0
90011,Q2,138,6,1
90011,Q3,191,11,4
86962,Q1,208,7,1
86962,Q2,194,6,1
86962,Q3,231,13,3
73418,Q1,92,3,2
73418,Q2,83,2,1
73418,Q3,153,5,2
97658,Q1,217,7,2
97658,Q2,80,5,1
97658,Q3,238,12,0
59440,Q1,54,2,0
59440,Q2,175,10,2
59440,Q3,156,7,5
17363,Q1,71,2,0
17363,Q2,183,7,2
17363,Q3,108,3,1
46015,Q1,101,4,1
46015,Q2,220,10,2
46015,Q3,90,3,0
92016,Q1,166,6,2
92016,Q2,56,2,0
92016,Q3,131,7,2
27471,Q1,131,8,0
27471,Q2,99,5,2
27471,Q3,110,5,0
31700,Q1,93,3,1
31700,Q2,172,6,2
31700,Q3,127,4,1
24195,Q1,106,6,1
24195,Q2,50,1,1
24195,Q3,248,9,5
79129,Q1,143,7,1
79129,Q2,98,5,1
79129,Q3,209,13,3
21758,Q1,129,5,3
21758,Q2,114,3,1
21758,Q3,132,6,1
74267,Q1,106,4,2
74267,Q2,124,8,3
74267,Q3,62,3,0
76580,Q1,245,10,6
76580,Q2,103,3,1
76580,Q3,124,7,1
11866,Q1,236,11,1
11866,Q2,73,3,1
11866,Q3,243,9,1
81594,Q1,98,4,1
81594,Q2,230,12,2
81594,Q3,223,9,3
15707,Q1,122,6,0
15707,Q2,169,10,3
15707,Q3,65,3,2
25774,Q1,207,9,2
25774,Q2,151,6,1
25774,Q3,155,6,0
95251,Q1,180,6,1
95251,Q2,132,7,4
95251,Q3,124,4,2
24049,Q1,247,10,2
24049,Q2,63,2,1
24049,Q3,232,10,1
53294,Q1,77,3,1
53294,Q2,215,8,1
53294,Q3,166,6,0
32212,Q1,80,4,1
32212,Q2,178,7,1
32212,Q3,181,7,2
92090,Q1,153,8,0
92090,Q2,236,11,2
92090,Q3,165,11,1
66099,Q1,111,5,0
66099,Q2,157,8,1
66099,Q3,155,9,3
21854,Q1,50,3,0
21854,Q2,221,8,3
21854,Q3,175,7,4
99636,Q1,215,7,2
99636,Q2,156,8,2
99636,Q3,96,4,1
26461,Q1,100,4,1
26461,Q2,160,7,4
26461,Q3,185,6,0
66112,Q1,248,14,2
66112,Q2,216,10,0
66112,Q3,68,3,0
15671,Q1,231,11,2
15671,Q2,125,4,2
15671,Q3,141,8,3
32309,Q1,92,4,1
32309,Q2,181,10,1
32309,Q3,187,11,4
93236,Q1,174,7,3
93236,Q2,106,5,1
93236,Q3,110,4,1
10784,Q1,185,6,2
10784,Q2,132,4,1
10784,Q3,243,15,0
80978,Q1,74,2,0
80978,Q2,84,4,3
80978,Q3,121,5,0
88725,Q1,174,10,3
88725,Q2,239,11,4
88725,Q3,176,7,1
90736,Q1,207,12,3
90736,Q2,178,11,0
90736,Q3,147,7,0
63577,Q1,192,10,0
63577,Q2,217,14,2
63577,Q3,212,9,2
83361,Q1,226,8,1
83361,Q2,54,3,0
83361,Q3,130,8,2
50948,Q1,105,4,2
50948,Q2,227,10,0
50948,Q3,114,5,0
87927,Q1,174,7,3
87927,Q2,202,7,1
87927,Q3,118,7,2
36320,Q1,200,7,2
36320,Q2,124,5,1
36320,Q3,131,8,2
70541,Q1,128,8,0
70541,Q2,59,2,0
70541,Q3,135,5,0
64749,Q1,73,3,3
64749,Q2,236,9,0
64749,Q3,66,4,0
74326,Q1,231,15,1
74326,Q2,55,2,1
74326,Q3,141,7,1
48070,Q1,164,7,3
48070,Q2,93,5,0
48070,Q3,153,5,2
25692,Q1,211,7,3
25692,Q2,54,1,1
25692,Q3,169,7,1
54888,Q1,206,12,5
54888,Q2,103,6,3
54888,Q3,106,5,2
99917,Q1,118,4,1
99917,Q2,107,3,0
99917,Q3,157,5,1
19558,Q1,135,8,2
19558,Q2,148,9,1
19558,Q3,192,10,0
83234,Q1,244,14,1
83234,Q2,218,9,1
83234,Q3,55,2,1
15660,Q1,223,8,6
15660,Q2,58,2,0
15660,Q3,243,11,1
83455,Q1,188,6,1
83455,Q2,185,9,1
83455,Q3,64,2,1
73285,Q1,132,4,2
73285,Q2,187,8,2
73285,Q3,55,1,0
98688,Q1,50,2,0
98688,Q2,182,6,1
98688,Q3,94,5,2
28573,Q1,249,14,5
28573,Q2,249,9,3
28573,Q3,70,3,2
74191,Q1,91,3,3
74191,Q2,163,7,3
74191,Q3,215,9,4
17662,Q1,246,11,2
17662,Q2,171,10,0
17662,Q3,101,3,0
14664,Q1,80,3,1
14664,Q2,187,6,1
14664,Q3,214,13,4
18690,Q1,121,5,2
18690,Q2,124,5,0
18690,Q3,108,4,1
80554,Q1,148,6,1
80554,Q2,217,13,0
80554,Q3,106,6,0
42058,Q1,99,3,1
42058,Q2,95,3,1
42058,Q3,219,11,3
79659,Q1,54,1,0
79659,Q2,236,9,3
79659,Q3,231,14,2
19826,Q1,172,6,2
19826,Q2,228,8,3
19826,Q3,62,2,0
87944,Q1,144,8,4
87944,Q2,207,9,1
87944,Q3,157,8,3
28092,Q1,189,10,2
28092,Q2,98,3,0
28092,Q3,116,6,0
61551,Q1,176,7,2
61551,Q2,242,14,2
61551,Q3,123,5,2
39463,Q1,147,9,2
39463,Q2,50,2,0
39463,Q3,104,4,0
16748,Q1,99,3,1
16748,Q2,231,8,0
16748,Q3,101,5,1
24365,Q1,110,6,2
24365,Q2,142,8,1
24365,Q3,228,8,1
78453,Q1,157,7,2
78453,Q2,69,3,1
78453,Q3,149,5,1
73430,Q1,59,3,0
73430,Q2,137,6,0
73430,Q3,56,2,1
45261,Q1,156,10,1
45261,Q2,139,4,1
45261,Q3,140,5,2
46585,Q1,172,7,2
46585,Q2,98,3,2
46585,Q3,84,4,3
40051,Q1,182,6,4
40051,Q2,226,8,1
40051,Q3,91,4,2
55850,Q1,195,11,1
55850,Q2,84,3,0
55850,Q3,86,5,0
62738,Q1,83,5,0
62738,Q2,204,9,1
62738,Q3,177,6,1
94329,Q1,158,5,0
94329,Q2,50,2,1
94329,Q3,88,3,1
33910,Q1,192,9,1
33910,Q2,247,11,1
33910,Q3,158,5,1
56673,Q1,163,6,1
56673,Q2,196,7,0
56673,Q3,107,4,0
78087,Q1,119,6,2
78087,Q2,95,4,0
78087,Q3,230,8,4
29776,Q1,84,2,1
29776,Q2,94,5,0
29776,Q3,75,2,1
25975,Q1,104,3,1
25975,Q2,61,3,1
25975,Q3,151,7,2
93024,Q1,226,12,2
93024,Q2,170,10,0
93024,Q3,184,8,0
13737,Q1,126,4,1
13737,Q2,71,3,1
13737,Q3,225,9,2
72626,Q1,216,12,1
72626,Q2,97,4,1
72626,Q3,232,12,1
70733,Q1,234,9,3
70733,Q2,195,7,0
70733,Q3,83,3,0
30013,Q1,237,10,1
30013,Q2,88,4,0
30013,Q3,175,7,1
75934,Q1,119,5,0
75934,Q2,236,8,1
75934,Q3,93,4,1
96502,Q1,147,5,2
96502,Q2,207,13,2
96502,Q3,169,7,2
98143,Q1,220,7,3
98143,Q2,232,8,3
98143,Q3,187,6,4
11246,Q1,153,6,2
11246,Q2,84,4,2
11246,Q3,137,4,1
74576,Q1,162,6,1
74576,Q2,170,10,1
74576,Q3,239,14,3
38550,Q1,84,3,2
38550,Q2,140,8,1
38550,Q3,182,7,2
51288,Q1,141,6,1
51288,Q2,195,7,1
51288,Q3,203,13,1
80544,Q1,68,4,2
80544,Q2,186,6,5
80544,Q3,109,4,2
30106,Q1,111,4,0
30106,Q2,226,12,3
30106,Q3,191,12,1
42858,Q1,149,5,1
42858,Q2,115,5,0
42858,Q3,94,3,0
96696,Q1,72,4,0
96696,Q2,178,8,2
96696,Q3,120,7,2
61941,Q1,220,7,2
61941,Q2,211,7,3
61941,Q3,151,9,0
59550,Q1,68,3,0
59550,Q2,106,5,0
59550,Q3,109,4,1
23694,Q1,60,2,0
23694,Q2,130,6,0
23694,Q3,128,4,0
50778,Q1,159,9,3
50778,Q2,122,4,0
50778,Q3,115,5,0
24737,Q1,213,11,1
24737,Q2,129,8,0
24737,Q3,212,8,3
39034,Q1,150,10,0
39034,Q2,155,8,2
39034,Q3,189,10,3
18579,Q1,127,5,1
18579,Q2,176,8,3
18579,Q3,81,3,0
85299,Q1,93,4,0
85299,Q2,202,8,3
85299,Q3,211,10,2
79991,Q1,54,2,1
79991,Q2,173,6,0
79991,Q3,172,7,2
70637,Q1,99,3,0
70637,Q2,75,2,1
70637,Q3,161,7,0
31175,Q1,55,1,0
31175,Q2,102,4,1
31175,Q3,59,2,1
88718,Q1,106,6,2
88718,Q2,154,5,2
88718,Q3,237,9,6
31147,Q1,116,6,1
31147,Q2,205,7,1
31147,Q3,217,12,1
23244,Q1,142,7,1
23244,Q2,165,7,6
23244,Q3,129,4,2
21806,Q1,164,9,2
21806,Q2,130,5,3
21806,Q3,231,13,3
29899,Q1,186,7,4
29899,Q2,167,9,1
29899,Q3,155,9,1
46012,Q1,233,11,0
46012,Q2,199,8,0
46012,Q3,150,7,3
99777,Q1,128,7,1
99777,Q2,219,12,1
99777,Q3,125,5,1
40357,Q1,151,5,2
40357,Q2,192,10,1
40357,Q3,52,1,0
13050,Q1,192,9,1
13050,Q2,186,7,1
13050,Q3,67,2,0
76347,Q1,196,9,7
76347,Q2,181,9,4
76347,Q3,62,4,1
80810,Q1,134,4,0
80810,Q2,240,14,3
80810,Q3,159,5,1
37294,Q1,221,12,1
37294,Q2,116,5,1
37294,Q3,159,5,1
79426,Q1,177,8,2
79426,Q2,81,4,1
79426,Q3,115,6,0
10278,Q1,152,8,2
10278,Q2,67,4,0
10278,Q3,77,4,0
21337,Q1,127,5,3
21337,Q2,82,4,1
21337,Q3,57,2,0
94533,Q1,70,3,1
94533,Q2,100,3,2
94533,Q3,178,9,3
38156,Q1,177,10,2
38156,Q2,206,12,1
38156,Q3,219,13,0
55208,Q1,83,3,1
55208,Q2,191,7,4
55208,Q3,87,3,2
39182,Q1,121,4,1
39182,Q2,69,2,0
39182,Q3,78,2,1
86192,Q1,241,12,0
86192,Q2,108,3,2
86192,Q3,157,7,0
81917,Q1,200,7,0
81917,Q2,229,13,2
81917,Q3,81,3,1
88020,Q1,98,6,1
88020,Q2,132,8,2
88020,Q3,220,11,1
39308,Q1,150,9,0
39308,Q2,211,7,0
39308,Q3,90,4,2
39325,Q1,123,5,3
39325,Q2,60,2,0
39325,Q3,51,3,0
11480,Q1,228,10,0
11480,Q2,127,7,0
11480,Q3,154,5,1
76317,Q1,172,7,1
76317,Q2,69,3,0
76317,Q3,54,1,1
50369,Q1,155,6,0
50369,Q2,202,11,4
50369,Q3,186,7,0
13955,Q1,240,16,1
13955,Q2,86,3,1
13955,Q3,180,10,1
22600,Q1,218,9,2
22600,Q2,62,2,1
22600,Q3,113,4,0
53318,Q1,169,7,1
53318,Q2,236,14,4
53318,Q3,216,10,1
22786,Q1,66,3,1
22786,Q2,87,5,0
22786,Q3,225,14,3
94377,Q1,74,3,1
94377,Q2,61,2,0
94377,Q3,248,9,4
75848,Q1,72,3,0
75848,Q2,245,11,3
75848,Q3,66,3,0
34617,Q1,171,7,3
34617,Q2,205,11,2
34617,Q3,163,9,0
89163,Q1,81,2,0
89163,Q2,216,8,4
89163,Q3,82,2,1
29711,Q1,220,11,2
29711,Q2,163,9,1
29711,Q3,189,9,5
49914,Q1,102,4,1
49914,Q2,166,8,2
49914,Q3,205,12,1
19812,Q1,149,5,3
19812,Q2,83,4,1
19812,Q3,127,6,2
50804,Q1,218,8,4
50804,Q2,54,3,1
50804,Q3,74,3,0
43789,Q1,119,5,0
43789,Q2,150,8,1
43789,Q3,223,10,2
97336,Q1,227,9,1
97336,Q2,135,7,2
97336,Q3,234,8,2
90478,Q1,70,2,1
90478,Q2,76,3,2
90478,Q3,130,7,1
45248,Q1,150,10,2
45248,Q2,236,9,2
45248,Q3,108,4,1
19700,Q1,141,5,0
19700,Q2,133,6,2
19700,Q3,226,13,3
23981,Q1,225,9,1
23981,Q2,168,6,2
23981,Q3,132,5,3
45054,Q1,204,10,5
45054,Q2,115,4,2
45054,Q3,176,6,2
49272,Q1,54,2,1
49272,Q2,73,4,1
49272,Q3,106,4,0
19508,Q1,193,6,2
19508,Q2,110,4,0
19508,Q3,192,8,0
67325,Q1,206,9,1
67325,Q2,132,6,2
67325,Q3,180,6,4
27890,Q1,201,8,2
27890,Q2,167,6,1
27890,Q3,141,9,0
27320,Q1,72,3,0
27320,Q2,117,5,0
27320,Q3,124,5,0
91217,Q1,106,7,2
91217,Q2,82,4,0
91217,Q3,178,11,0
44181,Q1,241,14,6
44181,Q2,116,4,2
44181,Q3,116,5,0
78130,Q1,193,8,2
78130,Q2,72,3,1
78130,Q3,68,3,0
61198,Q1,206,9,0
61198,Q2,223,9,1
61198,Q3,120,5,0
79250,Q1,132,7,1
79250,Q2,124,8,1
79250,Q3,106,4,3
56829,Q1,127,5,1
56829,Q2,150,5,0
56829,Q3,78,3,1
92334,Q1,196,7,2
92334,Q2,179,9,2
92334,Q3,179,11,2
99406,Q1,76,2,1
99406,Q2,111,6,0
99406,Q3,128,4,2
43768,Q1,123,5,2
43768,Q2,208,11,1
43768,Q3,132,5,0
40282,Q1,78,4,0
40282,Q2,210,9,3
40282,Q3,148,9,0
69498,Q1,80,2,1
69498,Q2,164,9,2
69498,Q3,191,9,2
11348,Q1,209,7,7
11348,Q2,141,4,5
11348,Q3,227,15,1
31423,Q1,108,5,0
31423,Q2,172,9,1
31423,Q3,151,10,1
75284,Q1,136,5,3
75284,Q2,227,9,3
75284,Q3,138,4,1
40113,Q1,208,10,2
40113,Q2,151,5,2
40113,Q3,97,3,1
49461,Q1,51,2,0
49461,Q2,112,5,1
49461,Q3,85,3,0
90862,Q1,156,6,2
90862,Q2,224,9,1
90862,Q3,165,10,4
55716,Q1,57,2,1
55716,Q2,159,7,1
55716,Q3,59,2,0
65522,Q1,210,9,4
